ticker,date,title,content,source,url,sentiment_score,sentiment_label
SPY,2025-12-12,Phân tích kỹ thuật phiên chiều 12 / 12 : Tiếp tục bi quan,Phân tích kỹ thuật phiên chiều 12 / 12 : Tiếp tục bi quan,vietstock.vn,https://vietstock.vn/2025/12/phan-tich-ky-thuat-phien-chieu-1212-tiep-tuc-bi-quan-585-1380644.htm,0.012225091457366943,neutral
SPY,2025-12-12,贝壳持续获高毅 、 淡马锡加仓 凤凰网房产北京,贝壳持续获高毅 、 淡马锡加仓 凤凰网房产北京,house.ifeng.com,https://house.ifeng.com/news/2025_12_12-57249014_0.shtml,0.05287794955074787,positive
SPY,2025-12-12,"Top gainers and losers on NSE , BSE 12th Dec : Sensex , Nifty 50 extend gain , metal stocks outperform","Top gainers and losers on NSE , BSE 12th Dec : Sensex , Nifty 50 extend gain , metal stocks outperform",thehindubusinessline.com,https://www.thehindubusinessline.com/markets/top-gainers-and-losers-on-nse-bse-12th-dec-sensex-nifty-50-extend-gain-metal-stocks-outperform/article70387980.ece,0.25573547537326813,positive
SPY,2025-12-12,Dow Jones Futures Rise ; Broadcom Skids Despite Seeing AI Chip Sales Double Investor Business Daily,Dow Jones Futures Rise ; Broadcom Skids Despite Seeing AI Chip Sales Double Investor Business Daily,investors.com,https://www.investors.com:443/market-trend/stock-market-today/dow-jones-futures-broadcom-ai-chip-sales-doubling/,0.3606196343898773,positive
SPY,2025-12-12,Fed Surprises Market With Early Buying of T - Bills,Fed Surprises Market With Early Buying of T - Bills,barrons.com,https://www.barrons.com/livecoverage/fed-meeting-december-interest-rate-cut-decision/card/fed-surprises-market-with-early-buying-of-t-bills-FHeIcUkx3MFDescfCCCR,0.35618080345243214,positive
SPY,2025-12-11,"Travel + Leisure ( TNL ) Stock Trades Up , Here Is Why","Travel + Leisure ( TNL ) Stock Trades Up , Here Is Why",markets.financialcontent.com,https://markets.financialcontent.com/stocks/article/stockstory-2025-12-11-travel-leisure-tnl-stock-trades-up-here-is-why,0.03656746447086334,neutral
SPY,2025-12-11,Why Sphere Entertainment ( SPHR ) Stock Is Up Today,Why Sphere Entertainment ( SPHR ) Stock Is Up Today,markets.financialcontent.com,https://markets.financialcontent.com/stocks/article/stockstory-2025-12-11-why-sphere-entertainment-sphr-stock-is-up-today,0.5181396650999784,positive
SPY,2025-12-11,"CNA Financial ( CNA ) Stock Trades Up , Here Is Why","CNA Financial ( CNA ) Stock Trades Up , Here Is Why",markets.financialcontent.com,https://markets.financialcontent.com/stocks/article/stockstory-2025-12-11-cna-financial-cna-stock-trades-up-here-is-why,0.014777252450585365,neutral
SPY,2025-12-11,India wealth creation hits 30 - year peak in 2020 - 25 ; Rs 148 trillion added by top firms,India wealth creation hits 30 - year peak in 2020 - 25 ; Rs 148 trillion added by top firms,prokerala.com,https://www.prokerala.com/news/articles/a1706553.html,0.8957919551670551,positive
SPY,2025-12-11,Is FirstEnergy Stock Underperforming the S & P 500 ? ,Is FirstEnergy Stock Underperforming the S & P 500 ? ,finance.yahoo.com,https://finance.yahoo.com/news/firstenergy-stock-underperforming-p-500-085313262.html,-0.35322616435587406,negative
SPY,2025-12-11,Rebalancing,Rebalancing,news-gazette.com,https://www.news-gazette.com/business/rebalancing/article_be99e2b2-2c26-4a2b-beef-549ef44932d5.html,-0.010024637915194035,neutral
SPY,2025-12-11,Is Hewlett Packard Enterprise Stock Underperforming the Nasdaq ? ,Is Hewlett Packard Enterprise Stock Underperforming the Nasdaq ? ,finance.yahoo.com,https://finance.yahoo.com/news/hewlett-packard-enterprise-stock-underperforming-084215364.html,-0.33978206291794777,negative
SPY,2025-12-11,Aptiv Stock : Is APTV Outperforming the Consumer Discretionary Sector ? ,Aptiv Stock : Is APTV Outperforming the Consumer Discretionary Sector ? ,finance.yahoo.com,https://finance.yahoo.com/news/aptiv-stock-aptv-outperforming-consumer-084619668.html,-0.14242636784911156,negative
SPY,2025-12-11,India wealth creation hits 30 - year peak in 2020 – 25 ; Rs 148 trillion added by top firms,India wealth creation hits 30 - year peak in 2020 – 25 ; Rs 148 trillion added by top firms,ibtimes.co.in,https://www.ibtimes.co.in/indias-wealth-creation-hits-30-year-peak-202025-rs-148-trillion-added-by-top-firms-894034,0.878817465031147,positive
SPY,2025-12-11,"Stock market today : Dow gains while Nasdaq , S & P 500 slide as Oracle earnings revive AI spending fears","Stock market today : Dow gains while Nasdaq , S & P 500 slide as Oracle earnings revive AI spending fears",finance.yahoo.com,https://finance.yahoo.com/news/live/stock-market-today-dow-gains-while-nasdaq-sp-500-slide-as-oracle-earnings-revive-ai-spending-fears-233526438.html,-0.059978136318922015,negative
SPY,2025-12-11,Amundi Dow Jones Industrial Average UCITS ETF Dist : Net Asset Value ( s ) ,Amundi Dow Jones Industrial Average UCITS ETF Dist : Net Asset Value ( s ) ,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2025-12/67207174-amundi-dow-jones-industrial-average-ucits-etf-dist-net-asset-value-s-015.htm,0.47021994293034075,positive
SPY,2025-12-11,HDBank chốt quyền chia cổ tức và cổ phiếu thưởng gần 30 % ,HDBank chốt quyền chia cổ tức và cổ phiếu thưởng gần 30 % ,vietstock.vn,https://vietstock.vn/2025/12/hdbank-chot-quyen-chia-co-tuc-va-co-phieu-thuong-gan-30-757-1380182.htm,0.009132575243711472,neutral
SPY,2025-12-11,银行理财子公司渐成网下  打新  新势力 -- 经济 · 科技 -- 人民网,银行理财子公司渐成网下  打新  新势力 -- 经济 · 科技 -- 人民网,finance.people.com.cn,http://finance.people.com.cn/n1/2025/1211/c1004-40622113.html,0.033919498324394226,neutral
SPY,2025-12-11,Phân tích kỹ thuật phiên chiều 11 / 12 : Test đường Middle của Bollinger Bands ? ,Phân tích kỹ thuật phiên chiều 11 / 12 : Test đường Middle của Bollinger Bands ? ,vietstock.vn,https://vietstock.vn/2025/12/phan-tich-ky-thuat-phien-chieu-1112-test-duong-middle-cua-bollinger-bands-585-1380269.htm,-0.007220461033284664,neutral
SPY,2025-12-11,ABDnin ticari ham petrol stokları azaldı,ABDnin ticari ham petrol stokları azaldı,milliyet.com.tr,https://www.milliyet.com.tr/uzmanpara/abdnin-ticari-ham-petrol-stoklari-azaldi-7499851,0.008047008886933327,neutral
SPY,2025-12-11,"미 금리 인하로 증시 랠리 · 환율 안정 기대감 커졌으나 , 경계감도 여전","미 금리 인하로 증시 랠리 · 환율 안정 기대감 커졌으나 , 경계감도 여전",hankookilbo.com,https://www.hankookilbo.com:443/News/Read/A2025121114540003253,0.021128864027559757,neutral
SPY,2025-12-11,"India equity mutual fund inflows rebound in November on strong earnings , low inflation","India equity mutual fund inflows rebound in November on strong earnings , low inflation",marketscreener.com,https://www.marketscreener.com/news/india-s-equity-mutual-fund-inflows-rebound-in-november-on-strong-earnings-low-inflation-ce7d50dade8ef721,0.7859271232873202,positive
SPY,2025-12-11,"India equity mutual fund inflows rebound in November on strong earnings , low inflation","India equity mutual fund inflows rebound in November on strong earnings , low inflation",businesstimes.com.sg,https://www.businesstimes.com.sg/companies-markets/indias-equity-mutual-fund-inflows-rebound-november-strong-earnings-low-inflation,0.7859271232873202,positive
SPY,2025-12-11,银行理财子公司渐成网下  打新  新势力 _ 东方财富网,银行理财子公司渐成网下  打新  新势力 _ 东方财富网,finance.eastmoney.com,https://finance.eastmoney.com/a/202512113588019060.html,0.19010132551193237,positive
SPY,2025-12-11,银行理财子公司渐成网下  打新  新势力 - 千龙网 · 中国首都网,银行理财子公司渐成网下  打新  新势力 - 千龙网 · 中国首都网,finance.qianlong.com,https://finance.qianlong.com/2025/1211/8594491.shtml,0.04997198097407818,neutral
SPY,2025-12-11,银行理财子公司渐成网下  打新  新势力|理财 _ 新浪财经 _ 新浪网,银行理财子公司渐成网下  打新  新势力|理财 _ 新浪财经 _ 新浪网,finance.sina.com.cn,https://finance.sina.com.cn/jjxw/2025-12-11/doc-inhakrur8365987.shtml,0.049438633024692535,neutral
SPY,2025-12-10,Dow Jones soars 580 points on third straight Fed rate cut,Dow Jones soars 580 points on third straight Fed rate cut,fxstreet.com,https://www.fxstreet.com/news/dow-jones-industrial-average-soars-580-points-on-third-straight-fed-rate-cut-202512102017,-0.09488392679691315,negative
SPY,2025-12-10,Is T . Rowe Price Group Stock Underperforming the Nasdaq ? ,Is T . Rowe Price Group Stock Underperforming the Nasdaq ? ,finance.yahoo.com,https://finance.yahoo.com/news/t-rowe-price-group-stock-081218366.html,-0.32013954408466816,negative
SPY,2025-12-10,"Запасы нефти в США за неделю уменьшились на 1 , 8 млн баррелей","Запасы нефти в США за неделю уменьшились на 1 , 8 млн баррелей",tass.ru,https://tass.ru/ekonomika/25873691,0.08938132878392935,positive
SPY,2025-12-10,Индексите в Токио и на Уолстрийт закриха разнопосочно търговията,Индексите в Токио и на Уолстрийт закриха разнопосочно търговията,novini.bg,https://novini.bg/article/2025121009552811453,0.053255013190209866,positive
SPY,2025-12-10,Amundi Dow Jones Industrial Average UCITS ETF Dist : Net Asset Value ( s ) ,Amundi Dow Jones Industrial Average UCITS ETF Dist : Net Asset Value ( s ) ,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2025-12/67196725-amundi-dow-jones-industrial-average-ucits-etf-dist-net-asset-value-s-015.htm,0.47021994293034075,positive
SPY,2025-12-10,"Where to Invest 2026 : 2026 में कहां बनेगा पैसा ? कोटक सिक्युरिटीज का अनुमान - बुल केस में 32 , 032 तक जाएगा निफ्टी , सोना - चांदी भी दिखाएंगे तेजी - where to invest in 2026 kotak securities estimates nifty will go up to 32032 in bull case gold and s...","Where to Invest 2026 : 2026 में कहां बनेगा पैसा ? कोटक सिक्युरिटीज का अनुमान - बुल केस में 32 , 032 तक जाएगा निफ्टी , सोना - चांदी भी दिखाएंगे तेजी - where to invest in 2026 kotak securities estimates nifty will go up to 32032 in bull case gold and s...",hindi.business-standard.com,https://hindi.business-standard.com/markets/share-market/where-to-invest-in-2026-kotak-securities-estimates-nifty-will-go-up-to-32032-in-bull-case-gold-and-silver-may-also-jump-id-492520,0.47640069680064917,positive
SPY,2025-12-10,CANLI BORSA | Borsa İstanbul 10 Aralık 2025 Çarşamba : İşte BIST 100 endeksi,CANLI BORSA | Borsa İstanbul 10 Aralık 2025 Çarşamba : İşte BIST 100 endeksi,finans.mynet.com,https://finans.mynet.com/haber/detay/borsa/canli-borsa-borsa-istanbul-10-aralik-2025-carsamba-iste-bist-100-endeksi/524248/,0.025842319708317518,neutral
SPY,2025-12-10,"China and Hong Kong stocks fall on mixed inflation data , tech drags","China and Hong Kong stocks fall on mixed inflation data , tech drags",freemalaysiatoday.com,https://www.freemalaysiatoday.com/category/business/2025/12/10/china-and-hong-kong-stocks-fall-on-mixed-inflation-data-tech-drags,-0.715047197649628,negative
SPY,2025-12-10,"EQS Newswire : SUN HUNG KAI & CO . LIMITED : ActusRayPartners , a Quantitative Hedge Fund Manager , Secures Double Victory at the HFM European Performance Awards 2025","EQS Newswire : SUN HUNG KAI & CO . LIMITED : ActusRayPartners , a Quantitative Hedge Fund Manager , Secures Double Victory at the HFM European Performance Awards 2025",finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2025-12/67193919-eqs-newswire-sun-hung-kai-co-limited-actusraypartners-a-quantitative-hedge-fund-manager-secures-double-victory-at-the-hfm-european-performance-023.htm,0.8438774496570229,positive
SPY,2025-12-10, [ 아시아증시 ] FOMC 앞두고 일제히 관망세 … 日 닛케이 0 . 1 % ↓, [ 아시아증시 ] FOMC 앞두고 일제히 관망세 … 日 닛케이 0 . 1 % ↓,etoday.co.kr,https://www.etoday.co.kr/news/view/2534736,-0.04207464121282101,neutral
SPY,2025-12-10,HID nói gì về việc cổ phiếu tăng trần liên tiếp ? ,HID nói gì về việc cổ phiếu tăng trần liên tiếp ? ,vietstock.vn,https://vietstock.vn/2025/12/hid-noi-gi-ve-viec-co-phieu-tang-tran-lien-tiep-830-1379868.htm,-0.3752792285263538,negative
SPY,2025-12-10,Vanguard Growth ETF vs . Vanguard Value ETF : Which ETF Will Outperform in 2026 ? ,Vanguard Growth ETF vs . Vanguard Value ETF : Which ETF Will Outperform in 2026 ? ,fool.com,https://www.fool.com/investing/2025/12/09/vanguard-growth-etf-value-etf-outperform-2026/?source=iedfolrf0000001,0.5029152622997761,positive
SPY,2025-12-10,Is a Global Margin Call Coming ? How a Bank of Japan Rate Hike Could Trigger the Next Market Shock,Is a Global Margin Call Coming ? How a Bank of Japan Rate Hike Could Trigger the Next Market Shock,finance.yahoo.com,https://finance.yahoo.com/news/global-margin-call-coming-bank-171855045.html,-0.4070853435099125,negative
SPY,2025-12-10,2025 税优窗口倒计时 京东金融个人养老金开户缴存享福利 _ 产业经济 _ 财经 _ 中金在线,2025 税优窗口倒计时 京东金融个人养老金开户缴存享福利 _ 产业经济 _ 财经 _ 中金在线,news.cnfol.com,http://news.cnfol.com/chanyejingji/20251210/31855961.shtml,0.13214903138577938,positive
SPY,2025-12-10,Phân tích kỹ thuật phiên chiều 10 / 12 : Rủi ro ngắn hạn tiếp tục tăng,Phân tích kỹ thuật phiên chiều 10 / 12 : Rủi ro ngắn hạn tiếp tục tăng,vietstock.vn,https://vietstock.vn/2025/12/phan-tich-ky-thuat-phien-chieu-1012-rui-ro-ngan-han-tiep-tuc-tang-585-1379915.htm,0.08797970786690712,positive
SPY,2025-12-10,Cú sụp đổ chóng vánh của các  kho bạc tiền số  ,Cú sụp đổ chóng vánh của các  kho bạc tiền số  ,baomoi.com,https://baomoi.com/cu-sup-do-chong-vanh-cua-cac-kho-bac-tien-so-c53968483.epi,0.25638673081994057,positive
SPY,2025-12-10,Breakout stocks to buy or sell : Sumeet Bagadia recommends five shares to buy today 10 December 2025,Breakout stocks to buy or sell : Sumeet Bagadia recommends five shares to buy today 10 December 2025,livemint.com,https://www.livemint.com/market/stock-market-news/breakout-stocks-to-buy-or-sell-sumeet-bagadia-recommends-five-shares-to-buy-today-10-december-2025-11765328277414.html,0.4344761892527342,positive
SPY,2025-12-10,Нефть подорожала после выхода оценки запасов в США :: Новости дня / ВЗГЛЯД,Нефть подорожала после выхода оценки запасов в США :: Новости дня / ВЗГЛЯД,vz.ru,https://vz.ru/news/2025/12/10/1379826.html,0.027966915629804134,neutral
SPY,2025-12-09,Глава ГКЗ рассказал о запасах газа в России и их качестве,Глава ГКЗ рассказал о запасах газа в России и их качестве,bfm.ru,https://www.bfm.ru/news/592152,0.3642795355990529,positive
SPY,2025-12-09,Updates from Two Big Tech Firms Land This Week . What They Could Mean for the AI Trade,Updates from Two Big Tech Firms Land This Week . What They Could Mean for the AI Trade,investopedia.com,https://www.investopedia.com/updates-from-two-big-tech-firms-land-this-week-what-it-could-mean-for-the-ai-trade-avgo-orcl-11865254,-0.0002772081643342972,neutral
SPY,2025-12-09,Wall Street remains muted after JOLTs report as focus now shifts to upcoming FOMC decision,Wall Street remains muted after JOLTs report as focus now shifts to upcoming FOMC decision,seekingalpha.com,https://seekingalpha.com/news/4529711-wall-street-dow-sp500-nasdaq,-0.25230028480291367,negative
SPY,2025-12-09,Market breadth cracks deepen as ADR sinks to 10 - month low,Market breadth cracks deepen as ADR sinks to 10 - month low,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/market-breadth-cracks-deepen-as-adr-sinks-to-10-month-low/articleshow/125853880.cms,-0.7846865118697286,negative
SPY,2025-12-09," [ 특징주 ] SK하이닉스 , 투자주의 지정 여파로 주가 하락세"," [ 특징주 ] SK하이닉스 , 투자주의 지정 여파로 주가 하락세",metroseoul.co.kr,http://www.metroseoul.co.kr/article/20251209500212,0.008868826553225517,neutral
SPY,2025-12-09,Interactive Brokers Expands Market Access with United Arab Emirates Equities,Interactive Brokers Expands Market Access with United Arab Emirates Equities,marketscreener.com,https://www.marketscreener.com/news/interactive-brokers-expands-market-access-with-united-arab-emirates-equities-ce7d51d2da8bf021,0.8850938422605396,positive
SPY,2025-12-09," [ 특징주 ] SK하이닉스 , 투자주의 지정 여파로 주가 하락세"," [ 특징주 ] SK하이닉스 , 투자주의 지정 여파로 주가 하락세",m.metroseoul.co.kr,http://m.metroseoul.co.kr/article/20251209500212,0.008868826553225517,neutral
SPY,2025-12-09,"김수용 - 40 % 였던 주식 , 1년 만에 만회 ... 현재는 주식 청산 ( 조동아리 ) ","김수용 - 40 % 였던 주식 , 1년 만에 만회 ... 현재는 주식 청산 ( 조동아리 ) ",segye.com,http://segye.com/newsView/20251209507431,0.006121106445789337,neutral
SPY,2025-12-09,Ngày 09 / 12 / 2025 : 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock,Ngày 09 / 12 / 2025 : 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock,vietstock.vn,https://vietstock.vn/2025/12/ngay-09122025-10-co-phieu-nong-duoi-goc-nhin-ptkt-cua-vietstock-585-1379360.htm,-0.001760317012667656,neutral
SPY,2025-12-08,Ahead of Market : 10 things that will decide stock market action on Tuesday,Ahead of Market : 10 things that will decide stock market action on Tuesday,economictimes.indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-tuesday/articleshow/125839226.cms,-0.010871075093746185,neutral
SPY,2025-12-08,"Bourse Direct lance un Plan d  Épargne Retraite digital *, accessible dès 300€","Bourse Direct lance un Plan d  Épargne Retraite digital *, accessible dès 300€",zonebourse.com,https://www.zonebourse.com/actualite-bourse/bourse-direct-lance-un-plan-da-epargne-retraite-digital-accessible-des-300a--ce7d51dddf8bf321,0.06146276788786054,positive
SPY,2025-12-08,Should You Invest in the Invesco KBW Bank ETF ( KBWB )? ,Should You Invest in the Invesco KBW Bank ETF ( KBWB )? ,finance.yahoo.com,https://finance.yahoo.com/news/invest-invesco-kbw-bank-etf-112003151.html,0.018219585996121168,neutral
SPY,2025-12-08,FT Vest U . S . Equity Buffer ETF – January ( BATS : FJAN ) Hits New 52 - Week High – Here What Happened,FT Vest U . S . Equity Buffer ETF – January ( BATS : FJAN ) Hits New 52 - Week High – Here What Happened,themarketsdaily.com,https://www.themarketsdaily.com/2025/12/08/ft-vest-u-s-equity-buffer-etf-january-batsfjan-hits-new-52-week-high-heres-what-happened.html,0.18977301195263863,positive
SPY,2025-12-08,Công ty Mỹ lao đao vì đầu tư vào bitcoin,Công ty Mỹ lao đao vì đầu tư vào bitcoin,vneconomy.vn,https://vneconomy.vn/nhieu-cong-ty-khon-don-vi-mua-bitcoin.htm,0.40140434616208076,positive
SPY,2025-12-08,Wall Street slides ahead of pivotal Federal Reserve meeting,Wall Street slides ahead of pivotal Federal Reserve meeting,seekingalpha.com,https://seekingalpha.com/news/4529381-wall-street-dow-sp500-nasdaq,-0.4090382345020771,negative
SPY,2025-12-08,Uživo Uznemirujuće : Objavljeni snimci uništavanja ; Završen sastanak u Dauning stritu FOTO / VIDEO,Uživo Uznemirujuće : Objavljeni snimci uništavanja ; Završen sastanak u Dauning stritu FOTO / VIDEO,naslovi.net,https://naslovi.net/2025-12-08/b92/uzivo-uznemirujuce-objavljeni-snimci-unistavanja-zavrsen-sastanak-u-dauning-stritu-foto-video/41016136,0.008310033939778805,neutral
SPY,2025-12-08,What will a likely US rate cut mean for Australian shares ? ,What will a likely US rate cut mean for Australian shares ? ,fool.com.au,https://www.fool.com.au/2025/12/08/what-will-a-likely-us-rate-cut-mean-for-australian-shares/,0.07019626660645008,positive
SPY,2025-12-08,BAX phát quà Giáng sinh bằng cổ tức 20 % sau quý 3 tăng lãi mạnh,BAX phát quà Giáng sinh bằng cổ tức 20 % sau quý 3 tăng lãi mạnh,vietstock.vn,https://vietstock.vn/2025/12/bax-phat-qua-giang-sinh-bang-co-tuc-20-sau-quy-3-tang-lai-manh-738-1379158.htm,0.014177321456372738,neutral
SPY,2025-12-08,"US Fed decision , FIIs trading to drive markets this weekThe Shillong Times","US Fed decision , FIIs trading to drive markets this weekThe Shillong Times",theshillongtimes.com,https://theshillongtimes.com/2025/12/08/us-fed-decision-fiis-trading-to-drive-markets-this-week/,0.01939030922949314,neutral
SPY,2025-12-08,  US Fed Interest Rate Decision Will Be Major Factor Dictating Trends In The Domestic Equity Market This Week : Analysts,  US Fed Interest Rate Decision Will Be Major Factor Dictating Trends In The Domestic Equity Market This Week : Analysts,freepressjournal.in,https://www.freepressjournal.in/business/us-feds-interest-rate-decision-will-be-major-factor-dictating-trends-in-the-domestic-equity-market-this-week-analysts,0.40910766018778083,positive
SPY,2025-12-08,Amundi Dow Jones Industrial Average UCITS ETF Dist : Net Asset Value ( s ) ,Amundi Dow Jones Industrial Average UCITS ETF Dist : Net Asset Value ( s ) ,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2025-12/67169867-amundi-dow-jones-industrial-average-ucits-etf-dist-net-asset-value-s-015.htm,0.47021994293034075,positive
SPY,2025-12-08,Tuần 08 - 12 / 12 / 2025 : 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock,Tuần 08 - 12 / 12 / 2025 : 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock,vietstock.vn,https://vietstock.vn/2025/12/tuan-08-12122025-10-co-phieu-nong-duoi-goc-nhin-ptkt-cua-vietstock-585-1378863.htm,-4.522502422332764e-06,neutral
SPY,2025-12-08,Cổ đông lớn DAH  lướt sóng  trong chưa đầy 1 tháng,Cổ đông lớn DAH  lướt sóng  trong chưa đầy 1 tháng,vietstock.vn,https://vietstock.vn/2025/12/co-dong-lon-dah-luot-song-trong-chua-day-1-thang-739-1379197.htm,0.18435519188642502,positive
SPY,2025-12-08,theScreener - Analyse : König Strom - Auf dem Weg zum Börsenthron ? ,theScreener - Analyse : König Strom - Auf dem Weg zum Börsenthron ? ,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2025-12/67168367-thescreener-analyse-koenig-strom-auf-dem-weg-zum-boersenthron-095.htm,-0.009375275112688541,neutral
SPY,2025-12-08,"Zelenski danas sa Starmerom , Makronom i Mercom u Dauning stritu o mirovnom planu SAD","Zelenski danas sa Starmerom , Makronom i Mercom u Dauning stritu o mirovnom planu SAD",naslovi.net,https://naslovi.net/2025-12-08/rtv/zelenski-danas-sa-starmerom-makronom-i-mercom-u-dauning-stritu-o-mirovnom-planu-sad/41015743,-0.3863058974221349,negative
SPY,2025-12-08,Sự sụp đổ của các  kho bạc tài sản kỹ thuật số  ,Sự sụp đổ của các  kho bạc tài sản kỹ thuật số  ,baotintuc.vn,https://baotintuc.vn/thi-truong-tien-te/su-sup-do-cua-cac-kho-bac-tai-san-ky-thuat-so-20251208133326637.htm,0.2372706290334463,positive
SPY,2025-12-07,글로벌운용사들  AI 거품  우려속  내년에도 증시 랠리  전망,글로벌운용사들  AI 거품  우려속  내년에도 증시 랠리  전망,koreatimes.com,http://www.koreatimes.com/article/20251207/1592116,0.2146268356591463,positive
